PromptNum,Input,Vibe,Relevancy,Accuracy,TrackCount
317,"3am coding, dark room, chai getting cold, lofi study beats",chill,95.0,100.0,5
318,"3am coding, dark room, chai getting cold, lofi study beats",chill,70.0,100.0,10
319,"3am coding, dark room, chai getting cold, lofi study beats",chill,95.0,100.0,20
320,"3am coding, dark room, chai getting cold, lofi study beats",chill,95.0,100.0,50
321,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,75.0,100.0,5
322,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,60.0,100.0,10
323,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,50.0,100.0,20
324,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,60.0,100.0,50
325,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,75.0,100.0,5
326,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,50.0,100.0,10
327,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,35.0,100.0,20
328,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,50.0,100.0,50
329,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,50.0,100.0,5
330,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,50.0,100.0,10
331,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,95.0,100.0,20
332,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,95.0,100.0,50
333,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,50.0,100.0,5
334,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,95.0,100.0,10
335,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,95.0,100.0,20
336,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,60.0,100.0,50
337,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,70.0,100.0,5
338,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,35.0,100.0,10
339,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,60.0,100.0,20
340,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,60.0,100.0,50
341,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,75.0,100.0,5
342,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,60.0,100.0,10
343,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,35.0,100.0,20
344,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,60.0,100.0,50
345,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,75.0,100.0,5
346,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,70.0,100.0,10
347,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,60.0,100.0,20
348,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,60.0,100.0,50
349,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,90.0,100.0,5
350,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,70.0,100.0,10
351,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,70.0,100.0,20
352,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,60.0,100.0,50
353,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,85.0,100.0,5
354,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,83.0,100.0,10
355,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,70.0,100.0,20
356,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,60.0,100.0,50
357,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,70.0,100.0,5
358,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,50.0,100.0,10
359,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,60.0,100.0,20
360,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,60.0,100.0,50
361,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,85.0,100.0,5
362,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,70.0,100.0,10
363,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,50.0,100.0,20
364,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,70.0,100.0,50
365,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,85.0,100.0,5
366,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,50.0,100.0,10
367,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,35.0,100.0,20
368,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,50.0,100.0,50
369,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,35.0,100.0,5
370,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,50.0,100.0,10
371,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,95.0,100.0,20
372,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,95.0,100.0,50
373,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,60.0,100.0,5
374,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,95.0,100.0,10
375,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,95.0,100.0,20
376,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,70.0,100.0,50
377,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,80.0,100.0,5
378,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,60.0,100.0,10
379,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,70.0,100.0,20
380,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,70.0,100.0,50
381,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,35.0,100.0,5
382,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,35.0,100.0,10
383,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,35.0,100.0,20
384,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,35.0,100.0,50
385,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,35.0,100.0,5
386,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,60.0,100.0,10
387,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,60.0,100.0,20
388,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,50.0,100.0,50
389,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,75.0,100.0,5
390,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,60.0,100.0,10
391,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,60.0,100.0,20
392,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,60.0,100.0,50
393,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,50.0,100.0,5
394,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,60.0,100.0,10
395,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,60.0,100.0,20
396,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,95.0,100.0,50
397,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,95.0,100.0,5
398,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,60.0,100.0,10
399,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,95.0,100.0,20
400,"heavy gym session, phonk, beast mode activated, mass bgm vibes",hype,95.0,100.0,50
401,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,75.0,100.0,5
402,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,60.0,100.0,10
403,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,50.0,100.0,20
404,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,70.0,100.0,50
405,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,95.0,100.0,5
406,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,50.0,100.0,10
407,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,50.0,100.0,20
408,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,50.0,100.0,50
409,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,75.0,100.0,5
410,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,90.0,100.0,10
411,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,95.0,100.0,20
412,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,95.0,100.0,50
413,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,50.0,100.0,5
414,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,95.0,100.0,10
415,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,95.0,100.0,20
416,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,60.0,100.0,50
417,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,70.0,100.0,5
418,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,35.0,100.0,10
419,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,60.0,100.0,20
420,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,90.0,100.0,50
421,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,75.0,100.0,5
422,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,60.0,100.0,10
423,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,35.0,100.0,20
424,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,70.0,100.0,50
425,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,100.0,100.0,5
426,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,93.0,100.0,10
427,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,70.0,100.0,20
428,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,60.0,100.0,50
429,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,100.0,100.0,5
430,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,95.0,100.0,10
431,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,70.0,100.0,20
432,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,70.0,100.0,50
433,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,83.0,100.0,5
434,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,93.0,100.0,10
435,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,95.0,100.0,20
436,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,70.0,100.0,50
437,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,85.0,100.0,5
438,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,50.0,100.0,10
439,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,75.0,100.0,20
440,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,100.0,100.0,50
441,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,85.0,100.0,5
442,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,70.0,100.0,10
443,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,50.0,100.0,20
444,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,70.0,100.0,50
445,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,95.0,100.0,5
446,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,35.0,100.0,10
447,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,35.0,100.0,20
448,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,35.0,100.0,50
449,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,55.0,100.0,5
450,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,55.0,100.0,10
451,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,95.0,100.0,20
452,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,100.0,100.0,50
453,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,83.0,100.0,5
454,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,95.0,100.0,10
455,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,95.0,100.0,20
456,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,70.0,100.0,50
457,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,93.0,100.0,5
458,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,70.0,100.0,10
459,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,75.0,100.0,20
460,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,95.0,100.0,50
461,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,35.0,100.0,5
462,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,35.0,100.0,10
463,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,35.0,100.0,20
464,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,50.0,100.0,50
465,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,55.0,100.0,5
466,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,70.0,100.0,10
467,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,70.0,100.0,20
468,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,50.0,100.0,50
469,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,85.0,100.0,5
470,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,95.0,100.0,10
471,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,60.0,100.0,20
472,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,60.0,100.0,50
473,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,35.0,100.0,5
474,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,75.0,100.0,10
475,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,100.0,100.0,20
476,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,95.0,100.0,50
477,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,95.0,100.0,5
478,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,80.0,100.0,10
479,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,95.0,100.0,20
480,"sufi night, rooftop old Delhi, Nusrat Fateh Ali Khan energy, ghazal",desi,95.0,100.0,50
481,"BTS sad hours, crying at 1am, ARMY feels, kpop ballad emotional wreck",heartbreak,60.0,100.0,5
482,"BTS sad hours, crying at 1am, ARMY feels, kpop ballad emotional wreck",heartbreak,60.0,100.0,10
483,"BTS sad hours, crying at 1am, ARMY feels, kpop ballad emotional wreck",heartbreak,35.0,100.0,20
484,"BTS sad hours, crying at 1am, ARMY feels, kpop ballad emotional wreck",heartbreak,65.0,80.0,50
485,"BTS sad hours, crying at 1am, ARMY feels, kpop ballad emotional wreck",heartbreak,90.0,100.0,5
486,"BTS sad hours, crying at 1am, ARMY feels, kpop ballad emotional wreck",heartbreak,35.0,100.0,10
487,"BTS sad hours, crying at 1am, ARMY feels, kpop ballad emotional wreck",heartbreak,50.0,100.0,20
488,"BTS sad hours, crying at 1am, ARMY feels, kpop ballad emotional wreck",heartbreak,35.0,100.0,50
489,"BTS sad hours, crying at 1am, ARMY feels, kpop ballad emotional wreck",heartbreak,35.0,100.0,5
490,"BTS sad hours, crying at 1am, ARMY feels, kpop ballad emotional wreck",heartbreak,50.0,100.0,10
491,"BTS sad hours, crying at 1am, ARMY feels, kpop ballad emotional wreck",heartbreak,100.0,100.0,20
492,"BTS sad hours, crying at 1am, ARMY feels, kpop ballad emotional wreck",heartbreak,100.0,100.0,50
493,"BTS sad hours, crying at 1am, ARMY feels, kpop ballad emotional wreck",heartbreak,35.0,100.0,5
494,"BTS sad hours, crying at 1am, ARMY feels, kpop ballad emotional wreck",heartbreak,100.0,100.0,10
495,"BTS sad hours, crying at 1am, ARMY feels, kpop ballad emotional wreck",heartbreak,95.0,100.0,20
496,"BTS sad hours, crying at 1am, ARMY feels, kpop ballad emotional wreck",heartbreak,50.0,100.0,50
497,"BTS sad hours, crying at 1am, ARMY feels, kpop ballad emotional wreck",heartbreak,60.0,100.0,5
